MSA Entropy,Molecular Weight,Isoelectric Point,Net Charge,Average Hydropathy Value,Aliphatic index,DNA Hits,RNA Hits,Class
71.30803873701483,85470.5479,5.527122498,-23.11622603,-0.170678617,93.71318822,0,0,nonDRNA
82.45088853551079,40673.8573,6.320411682,-2.806342592,0.059102902,87.36147757,0,0,nonDRNA
150.67147492087923,11787.0136,4.236839294,-4.488627125,0.116521739,94,0,0,nonDRNA
392.9874902733989,29713.9107,6.112663269,-3.067830375,-0.669140625,71.1328125,21,48,nonDRNA
62.43324435447508,19412.9308,4.781150818,-7.413776918,-0.447058824,77.94117647,0,0,nonDRNA
1694.3816920645227,7701.9334,6.038322449,-0.493987409,0.350684932,104.109589,4,24,nonDRNA
1695.1302552020827,7858.1385,6.038642883,-0.492998408,0.264383562,104.2465753,4,24,nonDRNA
148.83112279573834,52991.5614,5.131599426,-20.26450792,-0.542982456,65.26315789,0,0,nonDRNA
65.8244736135967,50584.779,4.510704041,-25.85212932,-0.37872807,70.81140351,4,0,nonDRNA
83.16545801907229,50386.4943,8.918067932,6.747019054,-0.511777302,67.10920771,4,0,nonDRNA
156.27424462974744,24579.3831,6.210823059,-2.08164122,-0.136238532,95.59633028,0,0,nonDRNA
470.67502451179786,42028.3325,6.279823303,-3.577625484,-0.611260054,58.87399464,30,0,nonDRNA
61.848139722568234,23901.4847,8.807090759,3.036383819,-0.469711538,84.27884615,0,0,nonDRNA
162.63649155791632,30927.9943,5.650596619,-4.952293109,3.51E-04,95.78947368,0,0,nonDRNA
135.4190949602126,41216.2582,5.68082428,-11.9810702,0.023076923,97.85145889,0,0,nonDRNA
90.5113444907383,29062.209,5.225914001,-8.961269886,-0.26091954,94.59770115,0,0,nonDRNA
33.04915679686322,42486.2659,4.937522888,-12.10002153,-0.137046632,86.01036269,0,0,nonDRNA
90.09521504633479,255527.8335,6.265510559,-13.78037153,-0.227780201,79.08416921,0,12,nonDRNA
70.0380630958534,25777.808,6.444740295,-1.154131278,-0.383408072,74.66367713,0,0,nonDRNA
130.15674839196907,41324.9605,4.716316223,-17.16022449,0.158186398,99.31989924,11,1,nonDRNA
134.39575533159166,72677.7545,6.874015808,-0.723538855,-0.34954955,80.16516517,0,0,nonDRNA
69.49489294048503,43084.2062,6.005958557,-7.387315283,-0.954232804,59.12698413,0,2,nonDRNA
58.99049060004138,34245.5005,8.310096741,2.636224106,-0.052351097,89.90595611,0,4,nonDRNA
276.8083255389384,51156.5664,5.487388611,-8.894297238,-0.230021598,92.4838013,30,1,nonDRNA
55.57351533342851,16619.9673,5.100196838,-4.315065454,0.326060606,89.93939394,0,0,nonDRNA
119.90797244095165,31683.2358,6.327674866,-2.669760995,0.112454212,113.9194139,0,0,nonDRNA
54.18353152124373,21473.9774,6.700126648,-0.811274484,0.006382979,107.3404255,0,0,nonDRNA
72.25088009339362,10747.8769,3.895576477,-15.43266386,-0.175757576,86.76767677,0,0,nonDRNA
121.13705673985291,37123.0065,4.813941956,-15.83669916,-0.180120482,92.01807229,0,0,nonDRNA
57.90425399261058,33736.1516,7.203422546,0.543762091,-0.503184713,55.79617834,0,0,nonDRNA
89.87215723858665,50470.9865,8.416908264,3.644465122,-0.544719101,72.87640449,0,0,nonDRNA
121.63395391004755,29363.9858,4.775382996,-16.17735734,-0.543461538,83.80769231,0,0,nonDRNA
69.72021612286088,52221.569,6.809928894,-0.629611101,0.076875,106.2291667,0,0,nonDRNA
74.6964270208579,27388.2548,8.85974884,4.740419515,-0.348,76.16,0,1,nonDRNA
140.55254943682044,50140.9996,5.311790466,-11.65760028,0.020675105,100.9915612,2,0,nonDRNA
76.12730165890521,128346.4408,4.928443909,-47.32292986,-0.07649063,98.12606474,7,0,nonDRNA
40.87858297638294,38355.9791,5.722587585,-6.767086109,0.190909091,92.47933884,0,0,nonDRNA
86.40891778256126,200932.0983,6.052955627,-17.48123849,-0.398678161,90.27011494,2,0,nonDRNA
28.73513628919828,17595.1473,9.376930237,4.777554878,-0.749673203,64.96732026,0,0,nonDRNA
40.67450818241699,23414.9695,5.979682922,-3.053273616,-0.115962441,92.01877934,0,0,nonDRNA
154.17414633478847,33873.411,5.104682922,-11.88728118,0.11483871,102.5483871,0,0,nonDRNA
62.087838602954214,56319.4561,4.965827942,-19.44365559,-0.208823529,77.88235294,0,0,nonDRNA
162.3243602877573,20513.2485,5.18585968,-4.400879744,-0.288826816,76.87150838,6,0,nonDRNA
16.22840657183916,39008.0104,5.747795105,-4.932158736,0.104285714,107.4571429,2,0,nonDRNA
58.10066696601315,99259.4374,4.969032288,-36.53965902,-0.21558011,80.16574586,0,0,nonDRNA
732.2121312052395,11282.942,4.635887146,-7.37809502,0.008653846,106.0576923,0,0,nonDRNA
423.5178319494286,18278.1078,5.806221008,-3.132082172,-0.029761905,99.88095238,0,0,nonDRNA
48.81077975255349,22119.3478,7.128440857,0.280889112,-0.059708738,92.23300971,0,0,nonDRNA
15.275690740039668,42333.7789,5.759437561,-8.594628911,-0.858743169,62.29508197,0,0,nonDRNA
91.44703850514554,18671.4392,5.06035614,-6.218182718,-0.168452381,107.2619048,0,0,nonDRNA
68.51143009981679,14595.33,4.439247131,-12.20517859,-0.009090909,90.83333333,0,0,nonDRNA
191.63107424093337,40840.7263,5.655296326,-7.698298703,-0.498630137,72.21917808,0,0,nonDRNA
119.65217948589631,41004.9193,6.423057556,-2.534809775,-0.533150685,67.39726027,0,0,nonDRNA
131.5395933878542,32363.9881,8.580863953,3.020184218,0.206506849,100.2054795,0,0,nonDRNA
81.0727628022619,78094.1974,8.901405334,18.78640566,-0.308751793,78.30703013,0,0,nonDRNA
174.5765430258104,73853.8385,9.058204651,8.19058477,-0.359651669,82.52539913,6,0,nonDRNA
60.71480914917917,128276.5991,8.414237976,7.098898054,-0.436050725,90.15398551,0,0,nonDRNA
218.2400739489675,30091.1319,5.021583557,-8.305866537,-0.457462687,80.03731343,0,0,nonDRNA
218.2400739489675,29999.0805,5.021583557,-8.305866537,-0.427238806,81.15671642,0,0,nonDRNA
79.16908754032222,202800.2063,6.812705994,-2.172347678,-0.360799556,88.12881732,0,0,nonDRNA
120.19893594663523,16062.8869,6.710487366,-0.322047236,-0.181699346,73.20261438,0,0,nonDRNA
145.24830602983425,24116.5147,4.939338684,-9.127898112,-0.182938389,110.4265403,0,0,nonDRNA
69.29165896670004,71583.5683,6.688804626,-1.824019349,-0.373619632,86.93251534,0,0,nonDRNA
107.80865455916329,77255.1127,8.871391296,11.24190027,0.109606987,97.30713246,2,0,nonDRNA
116.43884548464061,62527.6013,9.500404358,9.563233053,0.777758007,123.5409253,0,0,nonDRNA
117.93852844619462,27669.842,4.939125061,-10.94963895,-0.072180451,83.83458647,0,2,nonDRNA
66.48521216555635,206842.9433,5.544960022,-25.33948119,-0.362739018,72.48578811,9,6,nonDRNA
153.77511942558294,36237.2703,6.001579285,-5.519912118,-0.066567164,97.19402985,0,0,nonDRNA
82.92472611285287,43944.3217,6.05947113,-3.045878638,-0.465384615,83.71794872,0,0,nonDRNA
60.88052324520592,18813.5941,9.124961853,6.615309857,-0.112643678,81.66666667,0,1,nonDRNA
63.08223708973548,76091.0666,5.106819153,-24.30315313,-0.378962963,85.67407407,0,0,nonDRNA
83.66540395217267,55521.5819,6.077095032,-6.25773626,-0.346938776,77.04081633,14,0,nonDRNA
173.73941523679485,36635.241,7.592857361,1.237331338,-2.97E-04,95.13353116,0,0,nonDRNA
73.88804098672375,28556.4039,5.851081848,-4.0102285,-0.568,85.88,0,0,nonDRNA
71.03995499306833,48931.6583,7.642204285,1.298531309,-0.369406393,78.63013699,0,2,nonDRNA
76.58616531716612,34989.1215,4.719093323,-8.298408957,0.125970149,90.89552239,0,0,nonDRNA
138.41356998775044,36302.0842,6.056053162,-3.831803585,-0.172360248,93.35403727,0,0,nonDRNA
93.1817449357979,49514.5993,6.422416687,-1.919880212,-0.171743929,87.83664459,0,0,nonDRNA
40.27444130336692,57228.8213,5.942619324,-4.778893239,0.059363296,89.62546816,7,7,nonDRNA
66.35775895076696,101819.3885,7.821754456,2.843145302,-0.683190578,63.52248394,0,0,nonDRNA
698.2549564059755,5596.9235,9.748420715,7.45466194,0.20625,91.25,2,2,nonDRNA
4.051548615497935,36242.6061,5.178703308,-11.86715036,-0.140993789,98.81987578,0,0,nonDRNA
70.74979821699289,57104.0187,6.799888611,-0.955903437,-0.13,99.9,0,0,nonDRNA
164.3210551239185,114899.6547,6.047721863,-12.33266626,-0.237112403,85.36821705,2,0,nonDRNA
90.53141475018124,13479.2581,6.700660706,-0.337639552,0.227906977,92.3255814,0,0,nonDRNA
223.89279547585608,12893.4096,5.034507751,-3.337954972,-0.148360656,79.91803279,0,0,nonDRNA
58.42425254695501,7298.2241,3.850608826,-12.51931608,-0.070149254,80.14925373,0,0,nonDRNA
118.38744311138728,142633.3647,4.264823914,-96.31543088,-0.127905199,94.06727829,21,0,nonDRNA
322.573765121845,21593.1216,9.165229797,5.08271425,0.173134328,98.4079602,0,0,nonDRNA
104.19333157583371,59881.055,7.045127869,0.134390882,0.247113594,96.75977654,7,7,nonDRNA
40.116925214654174,42867.257,9.664894104,10.3419865,-0.203797468,97.49367089,0,0,nonDRNA
43.98788463600823,42662.9346,9.448387146,7.164156962,-0.146835443,101.4683544,0,0,nonDRNA
169.5513822736857,33015.5408,4.850364685,-13.17793271,-0.085099338,95.03311258,1,5,nonDRNA
48.86326628224609,36881.0153,5.560874939,-6.953394567,-0.403669725,85.35168196,0,0,nonDRNA
282.97535259105183,48762.2927,6.208473206,-4.422765293,0.142307692,96.02564103,4,0,nonDRNA
8.399098599953462,65970.7698,8.589515686,5.282612542,-0.631389365,65.4373928,0,0,nonDRNA
98.67880253508415,21676.3799,5.318519592,-3.360032177,-0.320707071,62.12121212,0,0,nonDRNA
90.37349352545655,24010.015,5.0182724,-7.167527966,-0.251152074,67.92626728,0,0,nonDRNA
137.35117222017203,26001.0502,5.777702332,-4.869854265,-0.369230769,66.70940171,0,0,nonDRNA
227.89811809961137,66746.9551,6.289222717,-6.508692966,-0.240166667,87.46666667,18,3,nonDRNA
113.4628676908946,34644.6965,5.462501526,-6.12598887,-0.291946309,79.19463087,0,5,nonDRNA
24.55855854281564,24882.6231,5.21245575,-11.68297139,-0.351818182,91.86363636,0,0,nonDRNA
96.09239401174356,35922.3854,5.710090637,-5.017661189,0.031736527,103.4131737,13,0,nonDRNA
482.3819425638747,13399.21,4.990715027,-5.333801455,-0.235714286,88.33333333,0,2,nonDRNA
120.74969808660745,55364.1923,5.5938797,-14.11971157,-0.717827869,64.13934426,0,0,nonDRNA
67.57152554172917,21893.0722,5.814872742,-5.731326007,0.020418848,99.52879581,0,4,nonDRNA
116.63234834823152,19773.7358,5.213630676,-7.07981538,-0.4875,77.08333333,0,1,nonDRNA
75.24698528162017,22515.4286,5.932792664,-2.275848555,-0.446428571,66.68367347,0,0,nonDRNA
58.234379510712564,5670.39,3.473350525,-8.565705284,0.457142857,81.96428571,3,4,nonDRNA
43.80287974416713,8874.034,4.263969421,-10.38305508,-0.165384615,71.15384615,0,0,nonDRNA
41.01906192858503,234565.4324,4.727638245,-114.3233497,-0.5550358,78.25298329,2,0,nonDRNA
127.82702592297605,36371.7127,9.126350403,5.289695637,-0.221165644,70.79754601,0,0,nonDRNA
57.517690514051125,51003.0183,5.437400818,-15.19351485,-0.157709251,88.01762115,0,1,nonDRNA
4.254826495798783,37475.4091,7.222541809,0.681251808,-0.623100304,61.06382979,0,0,nonDRNA
65.73501632033357,36566.2226,6.105506897,-3.01397824,0.090882353,102.3529412,0,3,nonDRNA
146.84291346491298,46023.3496,9.003303528,8.092763988,-0.380049875,76.58354115,0,0,nonDRNA
76.28633181693002,14649.8712,8.528419495,1.499310758,-0.21969697,81.81818182,0,0,nonDRNA
206.68539557284328,42018.9724,5.229438782,-12.70627892,-0.227586207,82.81167109,0,1,nonDRNA
153.5756458637506,18146.6922,8.425666809,1.829462973,0.066071429,80.6547619,0,0,nonDRNA
60.70356903208159,53200.7859,7.780097961,2.505066356,-0.397234043,83.44680851,0,0,nonDRNA
128.44356770230442,105114.851,9.250465393,30.77838419,-0.948390558,65.48283262,0,0,nonDRNA
61.792585609685375,50266.9456,8.326225281,4.391688165,-0.199553571,86.54017857,0,0,nonDRNA
111.48994364836695,79253.6022,5.835914612,-14.50867133,-0.18401122,95.55399719,0,2,nonDRNA
93.63246888463657,66894.3378,5.556816101,-20.3114314,-0.101313629,103.1691297,0,2,nonDRNA
74.97796750631687,48800.5313,5.908760071,-5.765389682,0.013302752,86.07798165,4,0,nonDRNA
130.8406381963137,49889.3038,6.868782043,-0.460483284,-0.200671141,90.29082774,0,0,nonDRNA
106.66977041108713,11532.1892,7.91179657,0.606343066,-0.584466019,82.42718447,0,0,nonDRNA
33.138231232089375,41245.3584,5.163642883,-12.85272701,-0.382352941,89.29971989,0,0,nonDRNA
11.938161407868362,25352.8385,5.101371765,-6.229764528,0.075213675,97.99145299,0,0,nonDRNA
150.95052801061323,24139.3243,5.118461609,-7.960169414,0.037885463,98.89867841,0,0,nonDRNA
94.3910221918013,99808.3517,4.607795715,-47.46311588,-0.350662252,89.00662252,9,6,nonDRNA
94.3910221918013,99796.3687,4.607795715,-47.45321489,-0.353200883,89.11699779,10,6,nonDRNA
49.0277513292719,59876.1454,5.175498962,-23.03894474,-0.256308851,84.42561205,2,0,nonDRNA
81.70637570537735,39167.6327,8.475547791,5.711883763,0.185790885,91.47453083,0,0,nonDRNA
103.50420769849764,37185.2641,5.258384705,-8.073817662,-0.258966565,87.65957447,0,0,nonDRNA
67.3957005593195,43903.1652,5.633934021,-13.0692338,-0.521875,82.8125,0,0,nonDRNA
58.097963467941874,41206.2521,5.568458557,-12.21428171,-0.139130435,87.7173913,0,0,nonDRNA
118.1591541652579,42113.089,4.763420105,-14.25485107,0.159701493,102.8855721,19,2,nonDRNA
225.87729360919002,30845.6305,5.80846405,-4.905510426,0.325925926,102.5925926,0,0,nonDRNA
106.53352321841494,33565.5608,5.821815491,-4.926973501,-0.250847458,96.81355932,0,7,nonDRNA
149.01824588994523,26233.0426,6.197257996,-2.068168386,-0.080349345,92.40174672,0,0,nonDRNA
36.43233062590251,36364.349,6.019523621,-6.28874847,-0.418181818,92.06896552,0,0,nonDRNA
253.1690137486475,48057.9715,8.367347717,4.341383608,-0.359027778,88.24074074,0,0,nonDRNA
135.13262023042802,33785.2622,6.915992737,-0.14287055,-0.410784314,81.96078431,0,0,nonDRNA
84.9253801656802,62917.0592,8.135673523,6.668108763,-0.462633452,64.57295374,0,0,nonDRNA
104.01582196863002,40422.6812,7.5598526,0.987595322,0.019459459,95.62162162,6,0,nonDRNA
99.9976156197328,41680.954,6.581886292,-1.616097189,-0.708174387,64.52316076,0,2,nonDRNA
80.737444216575,96950.4344,9.146537781,16.77665556,-0.274578178,75.24184477,0,0,nonDRNA
157.26767919436958,51403.6655,5.073173523,-8.27039722,-0.204893617,91.38297872,0,0,nonDRNA
79.2832836894478,54104.5746,5.38356781,-14.32376415,-0.171399594,89.75659229,0,0,nonDRNA
23.745626000618877,44646.3945,5.389976501,-10.53082319,0.705352798,124.8175182,0,0,nonDRNA
139.27817088841778,440187.2644,8.140907288,23.38953159,-0.235128139,94.39813616,3,0,nonDRNA
85.7477298602272,51554.6611,7.063713074,0.146702109,-0.507407407,75.74074074,18,0,nonDRNA
80.57927559020067,80465.346,5.575401306,-20.39772644,-0.468370166,83.3839779,0,5,nonDRNA
134.20036226868925,106106.206,6.804801941,-1.429377193,-0.404314995,86.34304207,0,0,nonDRNA
673.9347501094876,41736.7345,5.290428162,-11.70978008,-0.199733333,81.94666667,8,4,nonDRNA
61.48628628082364,29629.4726,5.373634338,-9.668710909,-0.311070111,90.11070111,0,0,nonDRNA
82.1246085628927,51419.198,8.295783997,3.875519375,-0.411946903,80.90707965,0,0,nonDRNA
299.34473866437827,36105.8715,6.604530334,-1.510079769,-0.238580247,90.40123457,68,0,nonDRNA
84.96317071025912,18402.511,4.016593933,-29.44505318,-0.610559006,72.04968944,0,0,nonDRNA
84.96317071025915,18430.5648,4.02545929,-29.44336348,-0.609937888,72.04968944,0,0,nonDRNA
61.049110726346264,243872.6327,8.089744568,9.126960981,-0.964196429,53.88392857,1,0,nonDRNA
61.049110726346264,247175.9584,8.108650208,9.31105737,-0.989140071,53.44858156,0,0,nonDRNA
164.1328701208444,24704.33,6.617988586,-0.935666202,-0.530331754,89.14691943,6,177,nonDRNA
15.968886793557193,30098.5757,7.761192322,0.681559102,0.781851852,122.2962963,0,0,nonDRNA
4.130552521448277,42588.5303,5.649528503,-12.91679249,-0.151733333,89.84,0,0,nonDRNA
162.26868441566265,40807.3805,5.905769348,-5.718665927,-0.150132626,86.60477454,8,2,nonDRNA
299.8077739613077,35822.9543,5.789024353,-5.889590367,-0.67961165,84.20711974,46,2,nonDRNA
147.74640048244495,24597.2014,6.246711731,-3.544640619,-0.109722222,95.23148148,0,0,nonDRNA
121.6048339387726,12479.0445,5.016990662,-4.350389349,-0.37027027,72.79279279,0,0,nonDRNA
91.43753793210405,75251.9548,6.374565125,-4.819081857,-0.401212121,81.65151515,0,0,nonDRNA
50.16985926493415,46348.6494,5.346611023,-10.92714375,-0.64925,79.95,0,2,nonDRNA
70.33139817166078,48961.1997,5.753669739,-7.670715452,-0.310983982,97.04805492,0,0,nonDRNA
825.550140440858,44419.0036,6.283241272,-5.874013616,-0.254683544,84.12658228,112,40,nonDRNA
162.87480608369376,54501.279,7.586235046,1.772460324,-0.136041667,97.97916667,6,14,nonDRNA
40.23531016141922,17474.4832,9.115135193,3.603045721,-0.103333333,109.7333333,9,0,nonDRNA
141.7699415430372,18463.5562,9.165763855,6.570852787,-0.372955975,85.1572327,0,2,nonDRNA
140.03317891880855,24791.3389,9.573249817,2.812471831,-0.270535714,96.74107143,27,12,nonDRNA
88.25851379460076,27143.375,8.240348816,1.933418569,-0.226938776,93.14285714,0,0,nonDRNA
119.1627611852236,57534.4948,5.829399109,-8.658507799,-0.528346457,72.16535433,0,0,nonDRNA
119.1627611852236,57571.6479,5.466773987,-12.74381053,-0.497843137,72.05882353,0,0,nonDRNA
221.82710252576462,35594.1946,5.301856995,-11.67197785,-0.427184466,79.12621359,11,0,nonDRNA
805.7214086717454,74016.9319,6.261558533,-3.628955744,-0.356574924,98.08868502,110,12,nonDRNA
38.01202892037046,45496.7926,5.666297913,-7.77150656,-0.28425,83.375,0,0,nonDRNA
86.8219908990226,70897.6855,8.981941223,10.27255783,-0.73115016,69.77635783,0,0,nonDRNA
80.15838304628639,27966.8159,4.991462708,-8.394860968,-0.229365079,84.44444444,0,0,nonDRNA
434.61159258007586,22552.9946,5.860908508,-3.14612313,-0.055238095,94.66666667,0,2,nonDRNA
12.26607618784955,14760.3294,4.08506012,-20.04259222,-0.161832061,99.77099237,0,0,nonDRNA
139.4065293947998,42859.2977,6.053489685,-3.885436299,-0.174015748,89.73753281,8,0,nonDRNA
86.90708566372969,62933.9888,5.913352966,-5.805162286,-0.303921569,79.35828877,0,0,nonDRNA
731.5801331226086,51473.2072,9.000312805,8.396452124,-0.022649573,108.9102564,10,253,nonDRNA
4.146634395757095,25074.7524,5.582450867,-6.03654028,-1.196744186,50.27906977,0,0,nonDRNA
187.11952991521255,31288.6173,4.926200867,-14.01398729,-0.194909091,93.52727273,0,0,nonDRNA
131.16146603805709,459391.7488,6.897834778,-2.181411446,-0.339544103,91.432111,0,0,nonDRNA
202.71236037361155,83146.9051,6.372108459,-4.179608415,0.281367292,103.2439678,14,0,nonDRNA
54.394997280796325,50513.854,6.939704895,-0.239662018,-0.290970655,86.65914221,0,0,nonDRNA
97.6409461583257,42673.9919,8.907279968,8.110670413,-0.238014528,64.62469734,24,5,nonDRNA
92.75400050913879,87927.5554,5.999443054,-19.14879281,-0.630510585,66.13947696,25,0,nonDRNA
63.66544889890315,32159.6319,5.272911072,-8.883084122,-0.121070234,98.06020067,0,0,nonDRNA
118.94755719271456,17174.6058,6.184333801,-2.049243943,0.030864198,104.382716,0,0,nonDRNA
74.70572312210795,21011.8668,5.671852112,-6.697571412,-0.301639344,98.68852459,0,0,nonDRNA
67.77036584749862,161612.9829,8.56804657,27.73824617,-0.752331246,59.85386221,0,0,nonDRNA
61.133150487980735,30444.6407,7.910835266,1.064899182,0.241025641,118.5714286,6,3,nonDRNA
98.8539146980999,55391.1105,4.991889954,-19.90464949,-0.529018789,84.67640919,1,0,nonDRNA
7.851522948066996,43712.5762,5.920295715,-3.109632179,0.741878173,129.5177665,0,0,nonDRNA
40.48214467757154,30805.1127,5.15712738,-8.117606385,-0.285185185,105,0,0,nonDRNA
111.29505295782647,39007.8945,5.015174866,-15.57132675,0.062198391,94.4772118,2,0,nonDRNA
85.52756960503288,119585.7624,5.002037048,-43.45231665,-0.454293629,80.78485688,17,0,nonDRNA
90.7356851031695,23444.7977,5.939308167,-2.251371772,-0.284688995,75.35885167,2,0,nonDRNA
83.85625274259786,31150.1513,4.766624451,-21.62017127,-0.298540146,97.51824818,0,0,nonDRNA
83.55143230797438,52451.9167,6.15901947,-2.975615729,-0.548547718,67.03319502,0,0,nonDRNA
85.21427629854686,41732.685,5.229438782,-12.68547793,-0.203723404,81.7287234,0,0,nonDRNA
16.128567962600766,44005.7917,6.727897644,-0.747321549,0.047174447,97.3955774,0,0,nonDRNA
58.49509344208767,41307.71,5.240653992,-10.86022871,-0.544657534,68.65753425,0,3,nonDRNA
96.39712157116173,31128.6253,5.320976257,-7.9957423,-0.192028986,91.37681159,10,0,nonDRNA
163.11304404623888,185397.1469,8.985786438,18.10673858,-0.56433526,73.75144509,0,0,nonDRNA
163.11304404623888,186376.2193,8.962928772,18.09584859,-0.561321839,73.43678161,0,0,nonDRNA
89.06356316019311,34674.2531,6.413337708,-2.586045908,0.217021277,104.9544073,0,0,nonDRNA
110.85597821480894,76800.3312,8.083442688,7.186322851,-0.6,65.85903084,46,0,nonDRNA
75.58032976842883,21184.4079,5.08417511,-3.487871791,-0.0546875,86.875,0,0,nonDRNA
81.32154801847844,23487.3394,4.933570862,-14.66494609,-0.324056604,70.75471698,0,0,nonDRNA
103.44759966696702,45057.4823,6.607841492,-1.006247151,-0.114039409,79.92610837,0,0,nonDRNA
60.31398145352972,81278.7001,5.613105774,-10.54806467,0.351747312,107.2715054,1,0,nonDRNA
112.3560193313001,71898.154,7.886802673,2.692953176,-0.705271565,82.06070288,0,2,nonDRNA
94.44719619400212,78469.7669,4.997550964,-30.7827733,-0.285190409,89.71791255,11,6,nonDRNA
238.2560557169988,55065.4068,4.641868591,-28.63903698,-0.070472441,89.68503937,6,0,nonDRNA
232.93459059339636,55726.4693,5.204658508,-18.43536282,-0.423565574,97.74590164,20,0,nonDRNA
105.64872437805003,50146.6539,6.343055725,-2.70155855,-0.026258206,100.5032823,0,0,nonDRNA
96.53768060996227,45126.7488,5.118034363,-14.7113891,-0.171358025,82.44444444,0,0,nonDRNA
316.59405111516867,19790.1359,5.777702332,-4.865838262,-0.494219653,72.08092486,0,0,nonDRNA
227.54186779416557,21042.0531,9.930213928,7.837595482,-0.416939891,80.43715847,2,0,nonDRNA
112.91122453126532,33542.4899,5.597831726,-5.989827857,-0.24,91.37931034,0,4,nonDRNA
890.2753337350151,29468.8334,5.498069763,-6.955515844,-0.396923077,93,2,15,nonDRNA
1372.7281080402538,22516.6833,5.829826355,-3.135966556,-0.360606061,92.02020202,2,42,nonDRNA
164.11754696326182,23950.1761,5.513450623,-6.867387428,-0.233179724,81.38248848,0,0,nonDRNA
106.39061357762812,23905.1914,5.802055359,-4.865786064,-0.210599078,85.89861751,0,0,nonDRNA
90.08068836042666,43981.6113,6.827232361,-0.547248961,-0.234715026,95.31088083,2,2,nonDRNA
131.92008297549677,54495.8536,5.306770325,-9.184690828,0.009940358,95.0695825,0,0,nonDRNA
86.07149966101936,27136.9088,5.030769348,-10.03472446,-0.036290323,92.17741935,8,0,nonDRNA
85.54483420484137,27095.8746,4.999687195,-9.127119511,-0.078225806,91.33064516,0,0,nonDRNA
109.6629035249432,35760.1673,5.054267883,-18.33157964,-0.543729904,73.05466238,0,0,nonDRNA
109.9474896912106,16687.2108,4.615699768,-9.379030466,0.01025641,88.84615385,0,6,nonDRNA
238.95460904720915,27126.7653,5.878639221,-5.674635598,-0.482304527,85.51440329,0,11,nonDRNA
195.31979861800014,20305.1799,7.850059509,1.201393709,-0.475141243,80.4519774,0,11,nonDRNA
109.62118950262358,158040.4817,7.45677948,3.04617068,-0.151382824,96.44104803,4,31,nonDRNA
88.12170918094493,131692.4585,6.832359314,-1.317017771,-0.845362563,57.68128162,0,0,nonDRNA
114.74909549833716,38020.889,6.385993958,-2.576545962,-0.113953488,96.94767442,12,18,nonDRNA
101.04494321691554,51809.2164,5.157554626,-12.88243474,-0.179379157,86.58536585,4,0,nonDRNA
197.10807316897532,13619.531,4.678184509,-7.38774249,0.045081967,108.6885246,0,0,nonDRNA
179.85121238473207,23179.8879,5.993247986,-2.284992952,0.031192661,91.28440367,2,0,nonDRNA
76.41770070717513,77855.0256,6.337501526,-2.73406178,-0.375070028,77.75910364,2,4,nonDRNA
162.0412475856956,44817.6476,5.800239563,-6.692427682,0.070167064,102.4343675,0,30,nonDRNA
92.92145309965336,44776.5587,5.733161926,-6.757531249,0.065393795,102.2195704,0,36,nonDRNA
41.87387260723243,85617.1493,4.815330505,-47.98952429,-0.777506427,55.80976864,0,0,nonDRNA
167.6970406346739,26249.9599,6.299263,-3.457389452,-0.315720524,97.07423581,0,34,nonDRNA
174.04822698724297,76454.6206,5.98790741,-6.497241985,-0.33622975,84.69808542,3,0,nonDRNA
85.84342140416149,13973.9116,5.222175598,-6.137381239,-0.5025,90.08333333,0,0,nonDRNA
102.86232854382258,34231.8418,5.022224426,-11.96593577,0.012074303,93.52941176,1,0,nonDRNA
67.8862064874853,115394.888,5.724937439,-7.893250476,-0.162420382,87.57961783,2,0,nonDRNA
236.16582083606775,52668.1264,5.28754425,-12.73626623,-0.2972103,80.21459227,0,0,nonDRNA
124.54156188232695,38050.7313,7.792274475,1.655456478,-0.143023256,92.76162791,0,0,nonDRNA
95.90807150720643,78302.5143,4.606300354,-51.32191109,-0.729760226,76.29055007,0,0,nonDRNA
122.77164624281674,36595.5294,7.881462097,1.94054585,-0.104361371,92.86604361,0,0,nonDRNA
96.32089047670225,32173.1651,5.071144104,-12.75525108,-0.003460208,107.4740484,2,0,nonDRNA
113.33182399932888,44849.3313,5.547737122,-13.14313621,-0.201466993,88.6797066,0,2,nonDRNA
52.68785787890636,44923.426,5.360176086,-15.23685911,-0.215196078,90.09803922,0,2,nonDRNA
88.15694844642618,47005.1528,6.383430481,-2.70047567,-0.153333333,105.8518519,0,0,nonDRNA
57.60119676694422,19265.3656,6.586799622,-0.417257538,-0.236585366,97.5,0,0,nonDRNA
40.88604623776434,30160.7511,8.750587463,3.940933857,-0.353696498,95.87548638,0,0,nonDRNA
146.188182011125,27745.1045,4.726249695,-14.37212785,-0.620816327,78.53061224,0,0,nonDRNA
78.00753611345311,21312.3943,5.635215759,-2.382234149,-0.341269841,94.44444444,0,0,nonDRNA
192.5601576739542,34727.8085,5.204658508,-12.61172741,-0.046394984,96.89655172,0,0,nonDRNA
8.186551886955572,22714.7872,9.465690613,7.735816241,0.300970874,96.11650485,0,0,nonDRNA
303.22982586276885,22056.2401,7.873130798,0.797663933,-0.411734694,86.63265306,0,8,nonDRNA
69.82395348477043,24534.4092,8.85900116,3.945583961,-0.473459716,77.63033175,0,0,nonDRNA
147.32617437719642,60338.0124,5.721733093,-8.48555259,0.008407871,97.04830054,8,8,nonDRNA
101.42158766118155,18696.3085,6.309303284,-1.206428366,-0.345833333,89.28571429,0,0,nonDRNA
